ID	species	date	latitude	longitude	dayOfYear
df081a6e-3780-4260-ab36-047e99e9d85e	CAMASSIA SCILLOIDES	2012.23224043716	38.79903	-94.69444	85
976bfea5-e4cb-4d2d-9e5c-439913830500	CAMASSIA SCILLOIDES	1970.33150684932	38.148491	-90.33055900000001	121
9a9e0232-e730-4ae4-81ca-3299a638a121	CAMASSIA SCILLOIDES	2000.2868852459	31.836952	-95.165179	105
4c05335a-e7a7-4f15-be2f-95b828ca9f47	CAMASSIA SCILLOIDES	1957.28493150685	33.796665	-88.632581	104
3ef3c8c9-4822-4d0d-a401-cc17ef788a74	CAMASSIA SCILLOIDES	1918.38082191781	37.903342	-86.632707	139
199ae878-5aab-40a4-97d3-f23aff0a05c3	CAMASSIA SCILLOIDES	1963.33698630137	38.985983	-76.9425	123
4edc9041-774d-45e0-abf9-6cb0b2ebc416	CAMASSIA SCILLOIDES	1947.32054794521	33.700195	-96.464241	117
57f1d910-5b4a-43af-9c23-643a6c57daab	CAMASSIA SCILLOIDES	1950.29315068493	34.21475	-94.83745	107
c1d9359a-612c-451c-a088-c3e2ca1849e6	CAMASSIA SCILLOIDES	1967.32876712329	38.1428	-94.85966	120
0c111c5c-e045-40f5-8dda-694780b64d5e	CAMASSIA SCILLOIDES	1969.35616438356	38.41122	-94.79824	130
3700339c-9de7-423f-ba93-cc40d6e07836	CAMASSIA SCILLOIDES	2015.29863013699	37.626359	-94.82132	109
1c87a018-25fd-46ab-9ab7-979967656f64	CAMASSIA SCILLOIDES	1969.35342465753	39.294146	-88.217171	129
bdd57c5f-0bae-439a-9851-a472630aa06c	CAMASSIA SCILLOIDES	1991.30684931507	37.183307	-94.646522	112
388dcd34-2cf1-4a6f-b018-9b1b00ae8656	CAMASSIA SCILLOIDES	1968.31147540984	35.042449	-85.040272	114
07ed75a5-bc69-4ad4-84ad-58c986f9bfbf	CAMASSIA SCILLOIDES	1951.39178082192	41.498814	-88.134417	143
a968d962-6845-4f64-9c10-14f8acd662df	CAMASSIA SCILLOIDES	2000.42896174863	41.8146	-88.059	157
bda3cbb8-f881-4b3f-a28c-f902340fa45f	CAMASSIA SCILLOIDES	1956.25956284153	33.451292	-88.626815	95
5eb553e1-44df-4d0e-a520-7cb946ac787e	CAMASSIA SCILLOIDES	1958.37534246575	36.961624	-94.782394	137
376c0b6d-0e82-4196-a6d8-ebd6eb018f54	CAMASSIA SCILLOIDES	1987.30684931507	38.055737	-93.79187	112
f142e41f-c35e-45ec-bc8d-b6bfb5dac9bd	CAMASSIA SCILLOIDES	1985.33698630137	36.97103	-94.652857	123
2fbb3e40-c120-48ce-aadc-2c093fd73ba3	CAMASSIA SCILLOIDES	1958.33698630137	35.826607	-95.250517	123
7cbd8983-c5da-4a22-bbe2-1468db40d5ec	CAMASSIA SCILLOIDES	1900.40821917808	40.75919	-85.183464	149
